i,P,L,svy,year
55,0.56005,0.28201,IRN_3,2016
56,0.57003,0.29027,IRN_3,2016
57,0.58,0.29869,IRN_3,2016
58,0.59003,0.30732,IRN_3,2016
59,0.60004,0.31609,IRN_3,2016
60,0.61002,0.32499,IRN_3,2016
61,0.62004,0.33409,IRN_3,2016
62,0.63006,0.34335,IRN_3,2016
63,0.64,0.35272,IRN_3,2016
64,0.65008,0.36239,IRN_3,2016
65,0.66003,0.37212,IRN_3,2016
66,0.67002,0.38208,IRN_3,2016
67,0.6801,0.39234,IRN_3,2016
68,0.69,0.40264,IRN_3,2016
69,0.70007,0.41331,IRN_3,2016
70,0.71008,0.42414,IRN_3,2016
71,0.72001,0.4351,IRN_3,2016
72,0.73001,0.44639,IRN_3,2016
73,0.7401,0.45804,IRN_3,2016
74,0.75005,0.4698,IRN_3,2016
75,0.76002,0.48186,IRN_3,2016
76,0.77003,0.49428,IRN_3,2016
77,0.78001,0.50695,IRN_3,2016
78,0.79035,0.52042,IRN_3,2016
79,0.80001,0.5333,IRN_3,2016
80,0.81004,0.547,IRN_3,2016
81,0.82,0.56096,IRN_3,2016
82,0.83004,0.57543,IRN_3,2016
83,0.84005,0.5903,IRN_3,2016
84,0.85,0.60562,IRN_3,2016
85,0.86003,0.6216,IRN_3,2016
86,0.87001,0.63801,IRN_3,2016
87,0.88001,0.65509,IRN_3,2016
88,0.89001,0.67288,IRN_3,2016
89,0.90005,0.69157,IRN_3,2016
90,0.9101,0.71113,IRN_3,2016
91,0.92,0.73139,IRN_3,2016
92,0.93003,0.75307,IRN_3,2016
93,0.94007,0.77611,IRN_3,2016
94,0.95008,0.80098,IRN_3,2016
95,0.96021,0.8285,IRN_3,2016
96,0.97003,0.85827,IRN_3,2016
97,0.98001,0.89309,IRN_3,2016
98,0.99017,0.93467,IRN_3,2016
99,1,1,IRN_3,2016
0,0.010037,0.0025171,IRQ_3,2006.85
1,0.020152,0.00572,IRQ_3,2006.85
2,0.03001,0.0092159,IRQ_3,2006.85
3,0.040022,0.013037,IRQ_3,2006.85
4,0.050058,0.017072,IRQ_3,2006.85
5,0.060032,0.021246,IRQ_3,2006.85
6,0.07002,0.025606,IRQ_3,2006.85
7,0.080202,0.030184,IRQ_3,2006.85
8,0.090008,0.034722,IRQ_3,2006.85
9,0.1009,0.039883,IRQ_3,2006.85
10,0.11006,0.044322,IRQ_3,2006.85
11,0.12,0.049258,IRQ_3,2006.85
12,0.13004,0.05436,IRQ_3,2006.85
13,0.14012,0.059609,IRQ_3,2006.85
14,0.15002,0.064854,IRQ_3,2006.85
15,0.16,0.070219,IRQ_3,2006.85
16,0.17001,0.075704,IRQ_3,2006.85
17,0.1801,0.081339,IRQ_3,2006.85
18,0.19,0.086946,IRQ_3,2006.85
19,0.20001,0.092698,IRQ_3,2006.85
20,0.21003,0.098574,IRQ_3,2006.85
21,0.22012,0.10459,IRQ_3,2006.85
22,0.23007,0.11061,IRQ_3,2006.85
23,0.24001,0.11672,IRQ_3,2006.85
24,0.25003,0.12299,IRQ_3,2006.85
25,0.26029,0.12949,IRQ_3,2006.85
26,0.27005,0.13576,IRQ_3,2006.85
27,0.28127,0.14307,IRQ_3,2006.85
28,0.29008,0.14887,IRQ_3,2006.85
29,0.3001,0.15554,IRQ_3,2006.85
30,0.31007,0.16227,IRQ_3,2006.85
31,0.32001,0.16909,IRQ_3,2006.85
32,0.33001,0.17602,IRQ_3,2006.85
33,0.34001,0.18302,IRQ_3,2006.85
34,0.35001,0.19009,IRQ_3,2006.85
35,0.3601,0.19732,IRQ_3,2006.85
36,0.37015,0.20458,IRQ_3,2006.85
37,0.3801,0.21185,IRQ_3,2006.85
38,0.39004,0.21921,IRQ_3,2006.85
39,0.40004,0.22671,IRQ_3,2006.85
40,0.41009,0.23436,IRQ_3,2006.85
41,0.42017,0.24213,IRQ_3,2006.85
42,0.43003,0.24983,IRQ_3,2006.85
43,0.44,0.25769,IRQ_3,2006.85
44,0.45043,0.266,IRQ_3,2006.85
45,0.46118,0.27467,IRQ_3,2006.85
46,0.47015,0.28201,IRQ_3,2006.85
47,0.48007,0.2902,IRQ_3,2006.85
48,0.49003,0.29855,IRQ_3,2006.85
49,0.50007,0.30706,IRQ_3,2006.85
50,0.51002,0.31562,IRQ_3,2006.85
51,0.52004,0.32432,IRQ_3,2006.85
52,0.53021,0.33326,IRQ_3,2006.85
53,0.54001,0.34196,IRQ_3,2006.85
54,0.55,0.35093,IRQ_3,2006.85
55,0.56018,0.36019,IRQ_3,2006.85
56,0.57004,0.36926,IRQ_3,2006.85
57,0.58191,0.38035,IRQ_3,2006.85
58,0.59001,0.38798,IRQ_3,2006.85
59,0.60002,0.39751,IRQ_3,2006.85
60,0.61012,0.40728,IRQ_3,2006.85
61,0.62006,0.41703,IRQ_3,2006.85
62,0.63011,0.42702,IRQ_3,2006.85
63,0.64008,0.43705,IRQ_3,2006.85
64,0.65003,0.44718,IRQ_3,2006.85
65,0.66105,0.45858,IRQ_3,2006.85
66,0.67001,0.46796,IRQ_3,2006.85
67,0.68007,0.47863,IRQ_3,2006.85
68,0.69003,0.48931,IRQ_3,2006.85
69,0.70003,0.50017,IRQ_3,2006.85
70,0.71003,0.51122,IRQ_3,2006.85
71,0.72008,0.52251,IRQ_3,2006.85
72,0.73,0.5338,IRQ_3,2006.85
73,0.74001,0.54536,IRQ_3,2006.85
74,0.75005,0.55717,IRQ_3,2006.85
75,0.76,0.56908,IRQ_3,2006.85
76,0.77034,0.58163,IRQ_3,2006.85
77,0.78004,0.59357,IRQ_3,2006.85
78,0.79003,0.60608,IRQ_3,2006.85
79,0.80004,0.61885,IRQ_3,2006.85
80,0.81003,0.63185,IRQ_3,2006.85
81,0.82002,0.64515,IRQ_3,2006.85
82,0.83002,0.65875,IRQ_3,2006.85
83,0.8402,0.67287,IRQ_3,2006.85
84,0.85002,0.68682,IRQ_3,2006.85
85,0.86005,0.70146,IRQ_3,2006.85
86,0.87003,0.7164,IRQ_3,2006.85
87,0.88002,0.73173,IRQ_3,2006.85
88,0.89004,0.74755,IRQ_3,2006.85
89,0.90001,0.76375,IRQ_3,2006.85
90,0.91006,0.7806,IRQ_3,2006.85
91,0.92004,0.79798,IRQ_3,2006.85
92,0.93003,0.8161,IRQ_3,2006.85
93,0.94002,0.83504,IRQ_3,2006.85
94,0.95001,0.85509,IRQ_3,2006.85
95,0.96003,0.87658,IRQ_3,2006.85
96,0.97001,0.89953,IRQ_3,2006.85
97,0.98004,0.92513,IRQ_3,2006.85
98,0.99002,0.955,IRQ_3,2006.85
99,1,1,IRQ_3,2006.85
0,0.010023,0.002348,IRQ_3,2012
1,0.020103,0.0053257,IRQ_3,2012
2,0.030001,0.0085453,IRQ_3,2012
3,0.040002,0.012044,IRQ_3,2012
4,0.050062,0.015779,IRQ_3,2012
5,0.060154,0.019714,IRQ_3,2012
6,0.070031,0.023734,IRQ_3,2012
7,0.080032,0.027962,IRQ_3,2012
8,0.090004,0.032305,IRQ_3,2012
9,0.10007,0.036828,IRQ_3,2012
10,0.11007,0.041437,IRQ_3,2012
11,0.12034,0.046299,IRQ_3,2012
12,0.13002,0.050987,IRQ_3,2012
13,0.14003,0.055955,IRQ_3,2012
14,0.15001,0.061013,IRQ_3,2012
15,0.16038,0.066388,IRQ_3,2012
16,0.17004,0.071505,IRQ_3,2012
17,0.18005,0.076912,IRQ_3,2012
18,0.19002,0.082399,IRQ_3,2012
19,0.20003,0.087994,IRQ_3,2012
20,0.21002,0.093661,IRQ_3,2012
21,0.22004,0.099443,IRQ_3,2012
22,0.23014,0.10538,IRQ_3,2012
23,0.24008,0.11131,IRQ_3,2012
24,0.25,0.11731,IRQ_3,2012
25,0.26041,0.12371,IRQ_3,2012
26,0.27001,0.1297,IRQ_3,2012
27,0.28004,0.13605,IRQ_3,2012
28,0.29004,0.14247,IRQ_3,2012
29,0.30002,0.14896,IRQ_3,2012
30,0.31001,0.15555,IRQ_3,2012
31,0.32,0.16224,IRQ_3,2012
32,0.33008,0.16909,IRQ_3,2012
33,0.34006,0.17596,IRQ_3,2012
34,0.35011,0.18299,IRQ_3,2012
35,0.36002,0.19,IRQ_3,2012
36,0.37009,0.19723,IRQ_3,2012
37,0.38023,0.20461,IRQ_3,2012
38,0.39004,0.21183,IRQ_3,2012
39,0.40017,0.21936,IRQ_3,2012
40,0.41002,0.22679,IRQ_3,2012
41,0.42,0.23443,IRQ_3,2012
42,0.43,0.24219,IRQ_3,2012
43,0.44002,0.25007,IRQ_3,2012
44,0.45002,0.25803,IRQ_3,2012
45,0.46,0.26606,IRQ_3,2012
46,0.47001,0.27423,IRQ_3,2012
47,0.48003,0.2825,IRQ_3,2012
48,0.49021,0.29101,IRQ_3,2012
49,0.50001,0.2993,IRQ_3,2012
50,0.51,0.30784,IRQ_3,2012
51,0.52001,0.3165,IRQ_3,2012
52,0.53005,0.3253,IRQ_3,2012
53,0.54001,0.33415,IRQ_3,2012
54,0.55001,0.34314,IRQ_3,2012
55,0.56,0.35224,IRQ_3,2012
56,0.57014,0.3616,IRQ_3,2012
57,0.58,0.37085,IRQ_3,2012
58,0.59008,0.38041,IRQ_3,2012
59,0.60001,0.38995,IRQ_3,2012
60,0.61021,0.39987,IRQ_3,2012
61,0.62003,0.40956,IRQ_3,2012
62,0.63,0.41953,IRQ_3,2012
63,0.64005,0.42969,IRQ_3,2012
64,0.65001,0.43989,IRQ_3,2012
65,0.66001,0.45029,IRQ_3,2012
66,0.67002,0.46086,IRQ_3,2012
67,0.68005,0.47161,IRQ_3,2012
68,0.69008,0.48255,IRQ_3,2012
69,0.7,0.49353,IRQ_3,2012
70,0.71013,0.50493,IRQ_3,2012
71,0.72019,0.51643,IRQ_3,2012
72,0.73002,0.52784,IRQ_3,2012
73,0.74011,0.53975,IRQ_3,2012
74,0.75001,0.55163,IRQ_3,2012
75,0.76002,0.56384,IRQ_3,2012
76,0.77006,0.57632,IRQ_3,2012
77,0.78008,0.58899,IRQ_3,2012
78,0.79002,0.60178,IRQ_3,2012
79,0.80016,0.61509,IRQ_3,2012
80,0.81,0.6283,IRQ_3,2012
81,0.82003,0.64202,IRQ_3,2012
82,0.83005,0.65603,IRQ_3,2012
83,0.84002,0.67021,IRQ_3,2012
84,0.85015,0.68494,IRQ_3,2012
85,0.86001,0.69957,IRQ_3,2012
86,0.87,0.71472,IRQ_3,2012
87,0.88,0.7303,IRQ_3,2012
88,0.89,0.74637,IRQ_3,2012
89,0.90008,0.76309,IRQ_3,2012
90,0.91,0.78014,IRQ_3,2012
91,0.92019,0.79835,IRQ_3,2012
92,0.93002,0.81664,IRQ_3,2012
93,0.94001,0.83612,IRQ_3,2012
94,0.95009,0.85685,IRQ_3,2012
95,0.96012,0.87861,IRQ_3,2012
96,0.97002,0.90142,IRQ_3,2012
97,0.98001,0.92699,IRQ_3,2012
98,0.99002,0.9564,IRQ_3,2012
99,1,1,IRQ_3,2012
0,0.052416,0.013134,IRL_3,2003
1,0.10227,0.03152,IRL_3,2003
2,0.15243,0.053307,IRL_3,2003
3,0.20238,0.0781,IRL_3,2003
4,0.25241,0.10597,IRL_3,2003
5,0.30227,0.13609,IRL_3,2003
6,0.35233,0.16868,IRL_3,2003
7,0.40241,0.20384,IRL_3,2003
8,0.45211,0.24126,IRL_3,2003
9,0.50245,0.28169,IRL_3,2003
10,0.55224,0.32466,IRL_3,2003
11,0.60245,0.37107,IRL_3,2003
12,0.65168,0.41968,IRL_3,2003
13,0.70199,0.47333,IRL_3,2003
14,0.75248,0.53186,IRL_3,2003
15,0.8023,0.59514,IRL_3,2003
16,0.85248,0.66577,IRL_3,2003
17,0.90207,0.7445,IRL_3,2003
18,0.95233,0.83976,IRL_3,2003
19,1,1,IRL_3,2003
0,0.052416,0.013252,IRL_3,2004
1,0.10245,0.031017,IRL_3,2004
2,0.15247,0.052232,IRL_3,2004
3,0.20242,0.076905,IRL_3,2004
4,0.25247,0.10447,IRL_3,2004
5,0.30247,0.13431,IRL_3,2004
6,0.35243,0.1665,IRL_3,2004
7,0.40248,0.20124,IRL_3,2004
8,0.45248,0.23814,IRL_3,2004
9,0.50156,0.27685,IRL_3,2004
10,0.55229,0.32,IRL_3,2004
11,0.60214,0.36559,IRL_3,2004
12,0.6523,0.41531,IRL_3,2004
13,0.70248,0.46924,IRL_3,2004
14,0.75248,0.52689,IRL_3,2004
15,0.80204,0.58916,IRL_3,2004
16,0.85237,0.65877,IRL_3,2004
17,0.90157,0.73633,IRL_3,2004
18,0.95237,0.83327,IRL_3,2004
19,1,1,IRL_3,2004
0,0.052289,0.013946,IRL_3,2005
1,0.10216,0.032331,IRL_3,2005
2,0.15244,0.053842,IRL_3,2005
3,0.20203,0.078132,IRL_3,2005
4,0.2522,0.10566,IRL_3,2005
5,0.30228,0.13562,IRL_3,2005
6,0.35235,0.16798,IRL_3,2005
7,0.40236,0.2027,IRL_3,2005
8,0.45221,0.2391,IRL_3,2005
9,0.50249,0.27819,IRL_3,2005
10,0.55163,0.31923,IRL_3,2005
11,0.60224,0.36471,IRL_3,2005
12,0.6524,0.41332,IRL_3,2005
13,0.70211,0.46538,IRL_3,2005
14,0.75241,0.52241,IRL_3,2005
15,0.80247,0.58502,IRL_3,2005
16,0.85228,0.65439,IRL_3,2005
17,0.90242,0.73462,IRL_3,2005
18,0.95234,0.83004,IRL_3,2005
19,1,1,IRL_3,2005
0,0.052358,0.013058,IRL_3,2006
1,0.10221,0.031998,IRL_3,2006
2,0.15171,0.054239,IRL_3,2006
3,0.20244,0.079791,IRL_3,2006
4,0.25219,0.10752,IRL_3,2006
5,0.30225,0.1378,IRL_3,2006
6,0.35248,0.17037,IRL_3,2006
7,0.40244,0.20462,IRL_3,2006
8,0.45216,0.24122,IRL_3,2006
9,0.50233,0.28099,IRL_3,2006
10,0.5508,0.32251,IRL_3,2006
11,0.60231,0.36941,IRL_3,2006
12,0.65175,0.41818,IRL_3,2006
13,0.70247,0.47276,IRL_3,2006
14,0.75201,0.53109,IRL_3,2006
15,0.80136,0.59433,IRL_3,2006
16,0.85249,0.66663,IRL_3,2006
17,0.90242,0.74802,IRL_3,2006
18,0.95232,0.8459,IRL_3,2006
19,1,1,IRL_3,2006
0,0.052394,0.014368,IRL_3,2007
1,0.10131,0.033655,IRL_3,2007
2,0.15065,0.056554,IRL_3,2007
3,0.20238,0.083036,IRL_3,2007
4,0.25247,0.11151,IRL_3,2007
5,0.30221,0.14212,IRL_3,2007
6,0.35215,0.17547,IRL_3,2007
7,0.40247,0.21117,IRL_3,2007
8,0.45094,0.24764,IRL_3,2007
9,0.50195,0.28831,IRL_3,2007
10,0.55246,0.33088,IRL_3,2007
11,0.60246,0.37632,IRL_3,2007
12,0.65238,0.4252,IRL_3,2007
13,0.70245,0.47797,IRL_3,2007
14,0.75225,0.53561,IRL_3,2007
15,0.80225,0.59953,IRL_3,2007
16,0.85239,0.66972,IRL_3,2007
17,0.90204,0.74849,IRL_3,2007
18,0.95239,0.84291,IRL_3,2007
19,1,1,IRL_3,2007
0,0.052249,0.01362,IRL_3,2008
1,0.10231,0.033597,IRL_3,2008
2,0.15055,0.056018,IRL_3,2008
3,0.20244,0.083307,IRL_3,2008
4,0.2525,0.11231,IRL_3,2008
5,0.30031,0.14214,IRL_3,2008
6,0.35233,0.1772,IRL_3,2008
7,0.40242,0.21373,IRL_3,2008
8,0.45175,0.25203,IRL_3,2008
9,0.5024,0.29366,IRL_3,2008
10,0.5525,0.33726,IRL_3,2008
11,0.60247,0.38392,IRL_3,2008
12,0.652,0.43406,IRL_3,2008
13,0.7023,0.48931,IRL_3,2008
14,0.75245,0.54771,IRL_3,2008
15,0.8021,0.60994,IRL_3,2008
16,0.85241,0.67939,IRL_3,2008
17,0.90245,0.75838,IRL_3,2008
18,0.95246,0.85331,IRL_3,2008
19,1,1,IRL_3,2008
0,0.052452,0.011493,IRL_3,2009
1,0.10246,0.030544,IRL_3,2009
2,0.15244,0.052842,IRL_3,2009
3,0.20127,0.077221,IRL_3,2009
4,0.25238,0.10534,IRL_3,2009
5,0.3022,0.1355,IRL_3,2009
6,0.35243,0.16876,IRL_3,2009
7,0.40244,0.20482,IRL_3,2009
8,0.45239,0.24331,IRL_3,2009
9,0.50219,0.28408,IRL_3,2009
10,0.55146,0.32632,IRL_3,2009
11,0.60183,0.37187,IRL_3,2009
12,0.65239,0.42114,IRL_3,2009
13,0.70186,0.47339,IRL_3,2009
14,0.75181,0.53136,IRL_3,2009
15,0.80243,0.59621,IRL_3,2009
16,0.85247,0.66744,IRL_3,2009
17,0.90244,0.74864,IRL_3,2009
18,0.95234,0.84552,IRL_3,2009
19,1,1,IRL_3,2009
0,0.051553,0.010231,IRL_3,2010
1,0.10228,0.029455,IRL_3,2010
2,0.15228,0.051866,IRL_3,2010
3,0.20237,0.077129,IRL_3,2010
4,0.25117,0.10428,IRL_3,2010
5,0.30241,0.13536,IRL_3,2010
6,0.35241,0.16883,IRL_3,2010
7,0.40238,0.20479,IRL_3,2010
8,0.45244,0.24342,IRL_3,2010
9,0.50239,0.28439,IRL_3,2010
10,0.55241,0.32805,IRL_3,2010
11,0.60247,0.37457,IRL_3,2010
12,0.65235,0.42399,IRL_3,2010
13,0.70244,0.47748,IRL_3,2010
14,0.75248,0.53639,IRL_3,2010
15,0.8021,0.60052,IRL_3,2010
16,0.8522,0.67291,IRL_3,2010
17,0.9023,0.75507,IRL_3,2010
18,0.95222,0.85397,IRL_3,2010
19,1,1,IRL_3,2010
0,0.052438,0.010858,IRL_3,2011
1,0.10227,0.028946,IRL_3,2011
2,0.15234,0.050777,IRL_3,2011
3,0.20227,0.0757,IRL_3,2011
4,0.25228,0.10355,IRL_3,2011
5,0.30217,0.13378,IRL_3,2011
6,0.35237,0.16708,IRL_3,2011
7,0.40242,0.20278,IRL_3,2011
8,0.45208,0.24053,IRL_3,2011
9,0.50209,0.28119,IRL_3,2011
10,0.55243,0.3245,IRL_3,2011
11,0.60218,0.37036,IRL_3,2011
12,0.65232,0.42029,IRL_3,2011
13,0.70239,0.47385,IRL_3,2011
14,0.75225,0.53185,IRL_3,2011
15,0.80249,0.59646,IRL_3,2011
16,0.85236,0.66751,IRL_3,2011
17,0.90188,0.74823,IRL_3,2011
18,0.95246,0.84899,IRL_3,2011
19,1,1,IRL_3,2011
0,0.052371,0.011864,IRL_3,2012
1,0.1024,0.030597,IRL_3,2012
2,0.15229,0.05208,IRL_3,2012
3,0.20234,0.076314,IRL_3,2012
4,0.25199,0.10337,IRL_3,2012
5,0.30231,0.13369,IRL_3,2012
6,0.35246,0.16665,IRL_3,2012
7,0.40233,0.20171,IRL_3,2012
8,0.45225,0.2392,IRL_3,2012
9,0.50249,0.27957,IRL_3,2012
10,0.55221,0.32219,IRL_3,2012
11,0.60227,0.36809,IRL_3,2012
12,0.65233,0.41725,IRL_3,2012
13,0.70224,0.4703,IRL_3,2012
14,0.75247,0.52845,IRL_3,2012
15,0.80216,0.59179,IRL_3,2012
16,0.85236,0.66336,IRL_3,2012
17,0.90227,0.74474,IRL_3,2012
18,0.95245,0.84359,IRL_3,2012
19,1,1,IRL_3,2012
0,0.052232,0.010782,IRL_3,2013
1,0.10145,0.028735,IRL_3,2013
2,0.15249,0.050561,IRL_3,2013
3,0.20207,0.074393,IRL_3,2013
4,0.25216,0.10156,IRL_3,2013
5,0.30227,0.13167,IRL_3,2013
6,0.35229,0.16433,IRL_3,2013
7,0.40238,0.19974,IRL_3,2013
8,0.45247,0.23783,IRL_3,2013
9,0.50249,0.27833,IRL_3,2013
10,0.55179,0.32067,IRL_3,2013
11,0.60249,0.36694,IRL_3,2013
12,0.65233,0.41588,IRL_3,2013
13,0.70246,0.46902,IRL_3,2013
14,0.75238,0.52654,IRL_3,2013
15,0.8025,0.59041,IRL_3,2013
16,0.85242,0.66175,IRL_3,2013
17,0.90245,0.7436,IRL_3,2013
18,0.95241,0.84434,IRL_3,2013
19,1,1,IRL_3,2013
0,0.052271,0.012645,IRL_3,2014
1,0.10214,0.032144,IRL_3,2014
2,0.15212,0.054712,IRL_3,2014
3,0.20243,0.080325,IRL_3,2014
4,0.25242,0.10853,IRL_3,2014
5,0.30247,0.13941,IRL_3,2014
6,0.35218,0.17269,IRL_3,2014
7,0.40186,0.20833,IRL_3,2014
8,0.45248,0.24688,IRL_3,2014
9,0.50241,0.28739,IRL_3,2014
10,0.55248,0.33044,IRL_3,2014
11,0.60208,0.37583,IRL_3,2014
12,0.65245,0.4254,IRL_3,2014
13,0.70173,0.47818,IRL_3,2014
14,0.75247,0.53779,IRL_3,2014
15,0.80237,0.60183,IRL_3,2014
16,0.85213,0.67339,IRL_3,2014
17,0.90231,0.75482,IRL_3,2014
18,0.95233,0.85464,IRL_3,2014
19,1,1,IRL_3,2014
0,0.052246,0.01308,IRL_3,2015
1,0.10237,0.032376,IRL_3,2015
2,0.15167,0.055083,IRL_3,2015
3,0.20208,0.081119,IRL_3,2015
4,0.25247,0.10971,IRL_3,2015
5,0.30247,0.14067,IRL_3,2015
6,0.35244,0.17432,IRL_3,2015
7,0.40226,0.21019,IRL_3,2015
8,0.45238,0.24885,IRL_3,2015
9,0.50236,0.28985,IRL_3,2015
10,0.55244,0.3334,IRL_3,2015
11,0.60164,0.37881,IRL_3,2015
12,0.65245,0.42841,IRL_3,2015
13,0.70241,0.48123,IRL_3,2015
14,0.75235,0.53845,IRL_3,2015
15,0.80248,0.60107,IRL_3,2015
16,0.85243,0.67041,IRL_3,2015
17,0.90242,0.7502,IRL_3,2015
18,0.95245,0.84716,IRL_3,2015
19,1,1,IRL_3,2015
0,0.051926,0.011758,ISR_3,1979
1,0.10357,0.028045,ISR_3,1979
2,0.15195,0.046263,ISR_3,1979
3,0.20372,0.068342,ISR_3,1979
4,0.25174,0.091232,ISR_3,1979
5,0.30376,0.11892,ISR_3,1979
6,0.35173,0.14693,ISR_3,1979
7,0.4034,0.17961,ISR_3,1979
8,0.45166,0.21343,ISR_3,1979
9,0.50398,0.25368,ISR_3,1979
10,0.55155,0.29382,ISR_3,1979
11,0.6037,0.3421,ISR_3,1979
12,0.65181,0.39051,ISR_3,1979
13,0.70336,0.44784,ISR_3,1979
14,0.7517,0.50676,ISR_3,1979
15,0.8038,0.57685,ISR_3,1979
16,0.85197,0.64858,ISR_3,1979
17,0.90399,0.73776,ISR_3,1979
18,0.95186,0.83652,ISR_3,1979
19,1,1,ISR_3,1979
0,0.052271,0.011105,ISR_3,1986
1,0.10249,0.026353,ISR_3,1986
2,0.15244,0.044763,ISR_3,1986
3,0.20227,0.065919,ISR_3,1986
4,0.25238,0.089678,ISR_3,1986
5,0.30224,0.11578,ISR_3,1986
6,0.35228,0.14478,ISR_3,1986
7,0.40231,0.17719,ISR_3,1986
8,0.45244,0.21295,ISR_3,1986
9,0.50243,0.25152,ISR_3,1986
10,0.55245,0.2934,ISR_3,1986
11,0.60228,0.33948,ISR_3,1986
12,0.65222,0.3902,ISR_3,1986
13,0.70244,0.44569,ISR_3,1986
14,0.75245,0.5065,ISR_3,1986
15,0.80231,0.57352,ISR_3,1986
16,0.85237,0.64895,ISR_3,1986
17,0.90248,0.73579,ISR_3,1986
18,0.95234,0.84186,ISR_3,1986
19,1,1,ISR_3,1986
0,0.052479,0.01234,ISR_3,1992
1,0.10244,0.028756,ISR_3,1992
2,0.1523,0.048127,ISR_3,1992
3,0.20247,0.070432,ISR_3,1992
4,0.25234,0.095027,ISR_3,1992
5,0.30237,0.12232,ISR_3,1992
6,0.35246,0.15245,ISR_3,1992
7,0.40249,0.1854,ISR_3,1992
8,0.4524,0.22117,ISR_3,1992
9,0.50243,0.26011,ISR_3,1992
10,0.55245,0.30263,ISR_3,1992
11,0.60244,0.34863,ISR_3,1992
12,0.6522,0.3984,ISR_3,1992
13,0.70247,0.45319,ISR_3,1992
14,0.75247,0.51301,ISR_3,1992
15,0.80232,0.57876,ISR_3,1992
16,0.8524,0.65192,ISR_3,1992
17,0.90239,0.73528,ISR_3,1992
18,0.95241,0.83804,ISR_3,1992
19,1,1,ISR_3,1992
0,0.052425,0.010254,ISR_3,1997
1,0.10236,0.024932,ISR_3,1997
2,0.15218,0.042262,ISR_3,1997
3,0.20248,0.062356,ISR_3,1997
4,0.25224,0.084892,ISR_3,1997
5,0.30245,0.11047,ISR_3,1997
6,0.35237,0.13871,ISR_3,1997
7,0.4024,0.17006,ISR_3,1997
8,0.45233,0.2045,ISR_3,1997
9,0.50247,0.24253,ISR_3,1997
10,0.55232,0.2844,ISR_3,1997
11,0.60248,0.33024,ISR_3,1997
12,0.65236,0.37959,ISR_3,1997
13,0.70249,0.43365,ISR_3,1997
14,0.75213,0.49286,ISR_3,1997
15,0.80238,0.55994,ISR_3,1997
16,0.85243,0.63545,ISR_3,1997
17,0.90246,0.72267,ISR_3,1997
18,0.95233,0.82874,ISR_3,1997
19,1,1,ISR_3,1997
0,0.052141,0.010159,ISR_3,2001
1,0.10248,0.024144,ISR_3,2001
2,0.15236,0.040782,ISR_3,2001
3,0.20239,0.060094,ISR_3,2001
4,0.252,0.081876,ISR_3,2001
5,0.3024,0.10685,ISR_3,2001
6,0.35238,0.1345,ISR_3,2001
7,0.40234,0.16529,ISR_3,2001
8,0.45236,0.19984,ISR_3,2001
9,0.50249,0.23781,ISR_3,2001
10,0.55246,0.27905,ISR_3,2001
11,0.60232,0.32437,ISR_3,2001
12,0.65243,0.37451,ISR_3,2001
13,0.70228,0.42895,ISR_3,2001
14,0.75246,0.48903,ISR_3,2001
15,0.80244,0.55539,ISR_3,2001
16,0.85242,0.63073,ISR_3,2001
17,0.90248,0.71746,ISR_3,2001
18,0.95243,0.82366,ISR_3,2001
19,1,1,ISR_3,2001
0,0.052374,0.0073209,ISR_3,2005
1,0.10239,0.018363,ISR_3,2005
2,0.15247,0.032449,ISR_3,2005
3,0.20202,0.049416,ISR_3,2005
4,0.25249,0.069532,ISR_3,2005
5,0.30245,0.092664,ISR_3,2005
6,0.35247,0.11939,ISR_3,2005
7,0.40248,0.14921,ISR_3,2005
8,0.45232,0.18179,ISR_3,2005
9,0.50238,0.21862,ISR_3,2005
10,0.55246,0.25932,ISR_3,2005
11,0.60241,0.30402,ISR_3,2005
12,0.6523,0.35356,ISR_3,2005
13,0.70239,0.40869,ISR_3,2005
14,0.75242,0.46966,ISR_3,2005
15,0.80244,0.53762,ISR_3,2005
16,0.85247,0.61466,ISR_3,2005
17,0.90247,0.70521,ISR_3,2005
18,0.95237,0.81641,ISR_3,2005
19,1,1,ISR_3,2005
0,0.052439,0.0074432,ISR_3,2007
1,0.1025,0.018914,ISR_3,2007
2,0.15247,0.033298,ISR_3,2007
3,0.20193,0.050295,ISR_3,2007
4,0.25231,0.070317,ISR_3,2007
5,0.30245,0.093633,ISR_3,2007
6,0.35242,0.1206,ISR_3,2007
7,0.40222,0.15083,ISR_3,2007
8,0.45235,0.1845,ISR_3,2007
9,0.50237,0.22179,ISR_3,2007
10,0.55222,0.26308,ISR_3,2007
11,0.60241,0.30873,ISR_3,2007
12,0.6524,0.35863,ISR_3,2007
13,0.70245,0.41356,ISR_3,2007
14,0.75236,0.47482,ISR_3,2007
15,0.80244,0.54332,ISR_3,2007
16,0.85248,0.62028,ISR_3,2007
17,0.90247,0.71019,ISR_3,2007
18,0.9525,0.82096,ISR_3,2007
19,1,1,ISR_3,2007
0,0.052257,0.0073494,ISR_3,2010
1,0.10238,0.018168,ISR_3,2010
2,0.15196,0.031615,ISR_3,2010
3,0.20233,0.047927,ISR_3,2010
4,0.25245,0.067114,ISR_3,2010
5,0.30246,0.089747,ISR_3,2010
6,0.35237,0.11576,ISR_3,2010
7,0.40242,0.14533,ISR_3,2010
8,0.45248,0.1784,ISR_3,2010
9,0.50235,0.21503,ISR_3,2010
